_id,Clave,Producto,_idCategoria,_idMarca,Precio1,Precio2,No_parte,Descripcion,Modelo,Anios,RefaccionNueva,RefaccionOferta,color,Estatus,Alto,Largo,Ancho,Peso,id_proveedor
1314,7174,Rotula Chevy,3,3,77,0,90295324,Rotula Chevy Marca Safety,5,6,0,0,#aa0009,1,13.5,9,5,0.5,0
1315,7176,Rotula Chevy Pick up,3,3,90,0,SUNC0500,Rotula Chevy Pick up Marca Yokomitsu,5,6,0,0,#aa0009,1,0,0,0,0,0
1316,8921,Cofre Chevy C3,4,3,1840,0,CCJC0600,Cofre Chevy C3 08-11 Marca Simyi,5,6,0,0,#aa0009,1,0,0,0,0,70
1317,13531,Buje Barra Tensora Chevy Delantero,3,3,115,0,300012,Buje Barra Tensora Chevy Delantero Marca TEBO,5,6,0,0,#aa0009,1,0,0,0,0,12
1318,13532,Buje Horquilla Chevy,3,3,100,0,300036,Buje Horquilla Chevy Marca TEBO,5,6,0,0,#aa0009,1,13,8,6.5,0.3,12
1319,13538,Terminal Direccion Chevy Hidraulica,3,3,193.03,0,501161,,5,6,0,0,#aa0009,0,13,8,6.5,0.35,0
1320,13538,Terminal Direccion Chevy Hidraulica,4,3,193.03,0,501161,Terminal Direccion Chevy Hidraulica Marca TEBO,5,6,0,0,#aa0009,1,13,8,6.5,0.35,0
1321,13570,Rotula Corsa,3,3,87.85,0,352803SFT,Rotula Corsa Marca Safety,16,70,0,0,#aa0009,1,0,0,0,0,0
1322,7213,Rotula Crossfox Derecha,3,2,127.99,0,5z0 407 366 b,Rotula Crossfox Derecha Marca Euro España,49,54,0,0,#aa0009,1,0,0,0,0,0
1323,7214,Rotula Crossfox Izquierda,3,2,130,0,5z0 407 365 b,Rotula Crossfox IZquierda MArca Euro España,49,54,0,0,#aa0009,1,0,0,0,0,0
1324,11356,Rotula Lupo Derecha,3,2,121.99,0,5z0 407 366 B-DS,Rotula Lupo Derecha Marca 77,58,58,0,0,#aa0009,1,0,0,0,0,0
1325,11071,Rotula Crossfox Izquierda,3,2,121.99,0,5z0 407 365b-ds,Rotula Crossfox Izquierda Marca 77,49,54,0,0,#aa0009,1,0,0,0,0,0
1326,3937,Faro Crosfox Derecho,4,2,1199.99,0,FFNV1301,Faro Crosfox Derecho Marca Frocetec,49,22,0,0,#aa0009,0,0,0,0,0,0
1327,3938,Faro Crossfox Izquierdo,4,2,1199.99,0,FFNV1302,Faro Crosfox Izquierdo Marca Forcetec,49,54,0,0,#aa0009,1,0,0,0,0,39
1328,3767,Cables de Bujias Para Pick up D21,5,1,275,0,0 986 MG0 817,Cables de Bujias Para Pick up D21 Marca Bosch,30,40,0,0,#aa0009,1,22,17.5,7.5,0.4,41
1329,6042,Rotula Pick up D21 Superior,3,1,1262.16,0,40110-t3060,Rotula Pick up D21 Superior Marca Gepu,30,40,0,0,#aa0009,1,0,0,0,0,0
1330,7187,Rotula Pick up D21 Inferior,3,1,138,0,SUNN0200,Rotula Pick up D21 Inferior Yokomitzu,30,40,0,0,#aa0009,1,12,10,10,0.85,0
1331,7256,Salpicadera Pick up D21 Derecha,4,1,805,0,CSJN0201,Salpicadera Pick up D21 Derecha,30,40,0,0,#aa0009,1,0,0,0,0,0
1332,7257,Salpicadera Pick up D21 Izquierda,4,1,805,0,CSJN0202,Salpicadera Pick up D21 Izquierda,30,40,0,0,#aa0009,1,0,0,0,0,0
1333,12199,Rotula pick up D21 Superior,3,1,138,0,SUNN0250,Rotula pick up D21 Superior Marca Yokomitsu,30,40,0,0,#aa0009,1,0,0,0,0,0
1334,9829,Maza Pick up D21 Delantera,3,1,569,0,40202-01N55,Maza Pick up D21 Delantera Marca Sky,30,40,0,0,#aa0009,1,0,0,0,0,0
1335,3827,Rotula Pick up D22 Inferior,3,1,168,0,SUNN0710,Rotula Pick up D22 Inferior Marca Yokomitzu,31,93,0,0,#aa0009,1,10,8,10,0.45,0
1336,9829,Maza Pick up D22,3,1,569,0,40101-01N55,Maza Pick up D22 Marca SKY,31,93,0,0,#aa0009,1,0,0,0,0,0
1337,9862,Rotula Pick up D22 Superior,3,1,329.99,0,600051-58,Rotula Pick up D22 Superior 09-  Marca Tebo,31,93,0,0,#aa0009,0,0,0,0,0,0
1338,13471,Cables de Bujas Para Pick up D22,5,1,293,0,30986M60725,Cables de Bujas Para Pick up D22 Marca Bosch,31,93,0,0,#aa0009,1,0,0,0,0,41
1339,12327,Cacahuate Estabilizador Pick up D23 Derecho,3,1,116,0,2116054,Cacahuate Estabilizador Pick up D23 Derecho,28,41,0,0,#aa0009,1,0,0,0,0,0
1340,5731,Maza Derby Delantera,3,2,169,0,861 407 615 a,Maza Derby Delantera Marca EGP,50,55,0,0,#aa0009,1,13.5,13,8,1.3,0
1341,8635,Maza Derby Trasera,3,2,348.99,0,6k9-501-477,Maza Derby Trasera Marca Nikko,50,55,0,0,#aa0009,1,0,0,0,0,0
1342,9871,Maza Gol Delantera,3,2,217.99,0,5x0 408 615 a,Maza Gol Delantera Marca Bruck,51,56,0,0,#aa0009,1,0,0,0,0,0
1343,1491,Brazo Barra Estabilizadora Golf A4,3,2,77.99,0,1j0 411 315 h,Brazo Barra Estabilizadora Golf A4 03-07 Marca Euro España,69,66,0,0,#aa0009,1,0,0,0,0,6
1344,1877,Cables de bujias Para Golf A2 Encendido Electronico,5,2,366.96,0,0 986 Mg0 103,Cables de bujias Para Golf A2 Encendido Electronico Marca Bosch,52,57,0,0,#aa0009,0,8,22,18,0.45,0
1345,1880,Cables de Bujias Para Golf A3 2.0,5,2,463,0,0 986 Mg0 300,Cables de Bujias Para Golf A3 2 Litros Marca Bosch,68,65,0,0,#aa0009,1,22.5,18,8,0.5,41
1346,4708,Horquilla Suspencion A4 Con Bujes,3,2,395,0,1j0 407 151 b,Horquilla Suspencion A4 Con Bujes Marca Safety,69,66,0,0,#aa0009,1,43,40,6,3,0
1347,5738,Maza Golf A4 Delantera Sin ABS,3,2,199.99,0,1j0 407 613 c,Maza Golf A4 Delantera Sin ABS 99-07 % birlos Marca NSB,69,66,0,0,#aa0009,1,14.5,14,10,1.4,0
1348,6365,Cables de Bujias Para Golf VR6,5,2,841.12,0,09/86 MG0 305,Cables de Bujias Para Golf VR6 Marca Bosch,69,66,0,0,#aa0009,1,0,0,0,0,41
1349,6697,Radiador Golf A4,2,2,792.99,0,CRNV3100,Radiador Golf A4 Con o Sin Aire Marca Isaka,69,66,0,0,#aa0009,1,0,0,0,0,0
1350,6926,Maza Golf A2 Delantera,3,2,165.09,0,357 407 615 NDB,Maza Golf A2 Delantera 88- Marca NSB,52,57,0,0,#aa0009,1,13.5,13.5,8,1.45,0
1351,6926,Maza Golf A3 Delantera,3,2,165.09,0,357 407 615NSB,Maza Golf A3 Delantera 88- Marca NSB,68,65,0,0,#aa0009,1,13.5,13.5,8,1.45,0
1352,7197,Rotula Golf A4 Izquierda,3,2,91.99,0,1j0 407 365 a,Rotula Golf A4 Izquierda Marca Safety,69,66,0,0,#aa0009,1,10.5,8.5,7,0.85,0
1353,7169,Rotula Golf A4 Derecha,3,2,120,0,1j0 407 366,Rotula Golf A4 Derecha Marca Safety,69,66,0,0,#aa0009,1,12,12,8,8,0
1354,7200,Rotula Golf A4 Derecha,3,2,94.96,0,1j0 407 366 c,Rotula Golf A4 Derecha Marca 77,69,66,0,0,#aa0009,1,0,0,0,0,0
1355,7201,Rotula Golf A4 Izquierda,3,2,95,0,1j0 407 365 c,Rotula Golf A4 Derecha Marca 77,69,66,0,0,#aa0009,1,0,0,0,0,0
1356,10057,Cables de Bujias Para Golf A4,5,2,623,0,0 986 MG0 307,Cables de Bujias Para Golf A4 Marca Bosch,69,66,0,0,#aa0009,1,0,0,0,0,41
1357,1849,Cables de Bujias Para I10,5,6,267.99,0,0 986 MG0 613,Cables de Bujias Para I10 Marca Bosch,71,86,0,0,#aa0009,1,8,22,18,0.3,41
1358,4661,Cacahuate Estabillizador I10,3,6,135,0,95947829,Cacahuate Estabillizador I10 Marca Steel Power,71,86,0,0,#aa0009,1,28,9,4,0.35,0
1359,6619,Rotula I10,3,6,91,0,54530-07000,Rotula I10 Marca Steel Power,71,86,0,0,#aa0009,1,11,6,4,0.3,0
1360,9113,Maza Ibiza Trasera,3,5,551,0,6q0 598 611,Maza Ibiza Trasera Marca SKY,41,80,0,0,#aa0009,1,0,0,0,0,0
1361,1877,Cables de Bijias Para Jetta A2 Encendido Electronico,5,2,366.96,0,0 986 Mg0 103,Cables de Bijias Para Jetta A2 Encendido Electronico Marca Bosch,53,15,0,0,#aa0009,0,8,22,18,0.45,0
1362,6926,Maza Jetta A2 Delantera,3,2,165.09,0,357 407 615NSB,Maza Jetta A2 Delantera 88- MArca NSB,53,15,0,0,#aa0009,1,13.5,13.5,8,1.45,0
1363,1880,Cables de Bujias Para Jetta A3 2.0,5,2,463,0,0 986 MG0 300,Cables de Bujias Para Jetta A3 2 Litros Marca Bosch,54,16,0,0,#aa0009,1,22.5,18,8,0.5,41
1364,6926,Maza Jetta A3 Delantera,3,2,165.09,0,357 407 615NSB,Maza Jetta A3 Delantera Marca NSB,54,16,0,0,#aa0009,1,13.5,13.5,8,1.45,0
1365,1491,Brazo Barra Estabilizadora Jetta A4,3,2,77.99,0,1j0 411 315 h,Brazo Barra Estabilizadora Jetta A4 03-07 Marca Euro España,55,17,0,0,#aa0009,1,0,0,0,0,6
1366,4708,Horquilla Suspencion Jetta A4 Con Bujes,3,2,395,0,1j0 407 151 b,Horquilla Suspencion Jetta A4 Con Bujes Marca Safety,55,17,0,0,#aa0009,1,43,40,6,3,0
1367,5738,Maza Jetta a4 Sin ABS,3,2,199.99,0,1j2 407 613 c,Maza Jetta a4 Sin ABS 5 Birlos  99-07 Marca NSB,55,17,0,0,#aa0009,1,14.5,14,10,1.4,0
1368,6365,Cables de Bujias Para Jetta VR6,5,2,841.12,0,0986 MG0 305,Cables de Bujias Para Jetta VR6 Marca Bosch,55,17,0,0,#aa0009,1,0,0,0,0,41
1369,7197,Rotula Jetta A4 Izquierda,3,2,91.99,0,1j0 104 365 a,Rotula Jetta A4 Izquierda Marca Safety,55,17,0,0,#aa0009,1,10.5,8.5,7,0.85,0
1370,7196,Rotula Jetta A4 Derecha,3,2,91.99,0,1j0 407 366,Rotula Jetta A4 Derecha Marca Safety,55,17,0,0,#aa0009,1,11,8,9,0.8,0
1371,7200,Rotula Jetta A4 Derecha,3,2,94.96,0,1j0 407 366 c,Rotula Jetta A4 Derecha Marca 77,55,17,0,0,#aa0009,1,0,0,0,0,0
1372,7201,Rotula Jetta A4 Izquierda,3,2,95,0,1j0 407 365 c,Rotula Jetta A4 Izquierda Marca 77,55,17,0,0,#aa0009,1,0,0,0,0,0
1373,10057,Cables de Pujias Para Jetta A4,5,2,623,0,0 986 MG0 307,Cables de Pujias Para Jetta A4 Marca Bosch,55,17,0,0,#aa0009,1,0,0,0,0,41
1374,12577,Muñon Jetta A6,3,2,220,0,5c0501117b,Muñon Jetta A6 Marca Bruck,57,19,0,0,#aa0009,1,0,0,0,0,0
1375,7169,Rotula Jetta A6 Derecha,3,2,120,0,1026004,Rotula Jetta A6 Derecha Marca EGP,57,19,0,0,#aa0009,1,12,12,8,8,0
1376,7170,Rotula Jetta A6 Izquierda,3,2,125,0,1026003,Rotula Jetta A6 Izquierda Marca EGP,57,19,0,0,#aa0009,1,8,11.5,12,0.55,0
1377,5327,Brazo Barra Estabilizadora Bora Trasero,3,2,105.72,0,1k0 505 465k,Brazo Barra Estabilizadora Bora Trasero Marca Steel Power,4,5,0,0,#aa0009,1,0,0,0,0,105
1378,5722,Maza Bora Delantera Con ABS,3,2,649.99,0,1t0 498 621,Maza Bora 2.5 Delantera Con ABS,4,5,0,0,#aa0009,1,16,15,10,1.1,0
1379,5723,Maza Bora Trasera,3,2,515,0,1t0 598 611b NSB,Maza Bora Trasera 05-10 Marca NSB,4,5,0,0,#aa0009,1,15,14,10,2.2,0
1380,7169,Rotula Bora Derecha,3,2,120,0,1026004,Rotula Bora Derecha Marca EGP,4,5,0,0,#aa0009,1,0,0,0,0,0
1381,7170,Rotula Bora Izquierda,3,2,125,0,1026003,Rotula Bora Izquierda Marca EGP,4,5,0,0,#aa0009,1,8,11.5,12,0.55,0
1382,9938,Maza Bora Trasera,3,2,570.89,0,1t0 598 611 B,Maza Bora Trasera 05-10 Marca 77,4,5,0,0,#aa0009,1,0,0,0,0,0
1383,10320,Maza Bora Trasera,3,2,675,0,1t0 598 611 b,Maza Bora Trasera 05-10 Marca SKY,4,5,0,0,#aa0009,1,0,0,0,0,0
1384,12577,Muñon Beetle,3,2,220,0,5c0501117b,Muñon Beetle Marca Bruck,45,39,0,0,#aa0009,1,0,0,0,0,0
1385,5837,Cables de Bujias Para Lupo,5,2,218.99,0,0 986 Mg0 308,Cables de Bujias Para Lupo Original,58,58,0,0,#aa0009,1,0,0,0,0,0
1386,5746,Maza Lupo Trasera,3,2,349.99,0,6q0 598 611,Maza Lupo Trasera Marca EGP,58,58,0,0,#aa0009,1,0,0,0,0,0
1387,7213,Rotula Lupo Derecha,3,2,127.99,0,5z0 407 366 b,Rotula Lupo Derecha Marca Euro España,58,58,0,0,#aa0009,1,0,0,0,0,0
1388,9113,Maza Lupo Trasera,3,2,551,0,6q0 598 611,Maza Lupo Trasera Marca SKY,58,58,0,0,#aa0009,1,0,0,0,0,0
1389,11071,Rotula Lupo Izquierda,3,2,121.99,0,5z0 407 365 bd-s,Rotula Lupo Izquierda Marca 77,58,58,0,0,#aa0009,1,0,0,0,0,0
1390,11356,Rotula Polo Derecha,3,2,121.99,0,5z0 407 366 b-ds,Rotula Polo Derecha Marca 77,75,94,0,0,#aa0009,1,0,0,0,0,0
1391,3937,Faro Lupo Derecho,4,2,1199.99,0,FFNV1301,Faro Lupo Derecho Marac Forcetec,58,58,0,0,#aa0009,1,0,0,0,0,39
1392,3938,Faro  Lupo Izquierdo,4,2,1199.99,0,FFNV1302,Faro Lupo Izquierdo Marca Forcetec,58,58,0,0,#aa0009,1,0,0,0,0,39
1393,2344,Horquilla Suspencion March Izquierda,3,1,375,0,54501-1hk0bsft,Horquilla Suspencion March Izquierda Marca Safety,27,34,0,0,#aa0009,1,57,33,1,2.6,0
1394,2456,Horquilla Suspencion March Derecha,3,1,375,0,54500-1h50bsft,Horquilla Suspencion March Derecha Marca SAfety,27,34,0,0,#aa0009,1,57,33,1,2.6,0
1395,3665,Rotula March,3,1,90,0,1016011,Rotula March Marca Steel Power,27,34,0,0,#aa0009,1,0,0,0,0,0
1396,4422,Rotula March,3,1,95,0,SUNN0900,Rotula March Marca Yokomitsu,27,34,0,0,#aa0009,1,0,0,0,0,0
1397,12588,Maza March Delantera,3,1,226,0,40202ax00,Maza March Delantera Marca Bruck,27,34,0,0,#aa0009,1,0,0,0,0,0
1398,13165,Horquilla Suspencion March Derecha Original,3,1,810,0,545009ks1d,Horquilla Suspencion March Derecha Original de Agencia,27,34,0,0,#aa0009,1,0,0,0,0,0
1399,13166,Horquilla Suspencion March Izquierda Original,3,1,810,0,545019ks1d,Horquilla Suspencion March Izquierda Original de Agencia,27,34,0,0,#aa0009,1,0,0,0,0,0
1400,13496,Rotula March,3,1,214.99,0,600163,Rotula March Marca TEBO,27,34,0,0,#aa0009,1,0,0,0,0,0
1401,13490,Buje Horquilla March Grande,3,1,179.99,0,300075,Buje Horquilla March Grande Marca TEBO,27,34,0,0,#aa0009,1,0,0,0,0,12
1402,295,Cables de Bujias para Matiz,5,3,332,0,96288956,Cables de Bujias para Matiz Marca GM,18,73,0,0,#aa0009,1,27,14,6,0.3,8
1403,9927,Maza Matiz Delantera,3,3,255,0,GM446-MD710,Maza Matiz Delantera Marca Herta,18,73,0,0,#aa0009,1,0,0,0,0,0
1404,8683,Cables de Bujias Para Matiz,5,3,149,0,HBT-316,Cables de buejias Para Matiz Marca HBT,18,73,0,0,#aa0009,1,0,0,0,0,0
1405,11301,Cables de Bujias Para Matiz,5,3,319.99,0,m16h7001,Cables de Bujias Para Matiz Marca ACDelco,18,73,0,0,#aa0009,1,0,0,0,0,47
1406,12721,Amortiguador Matiz Delantero Derecho,3,3,825,0,2709038,Amortiguador Matiz Delantero Derecho Marca Grob con 4 Años de Garantia,18,73,0,0,#aa0009,1,0,0,0,0,3
1407,5729,Maza Meriva Delantera,3,3,174.99,0,2303014,Maza Meriva Delantera Marca SKY,19,74,0,0,#aa0009,1,0,0,0,0,0
1408,13133,Maza Meriva Delantera,3,3,212,0,wh-gm90576767,Maza Meriva Delantera Marca GM,19,74,0,0,#aa0009,1,0,0,0,0,0
1409,12328,Cacahuate Estabilizador Pick up D23 Izquierdo,3,1,116,0,2116053,Cacahuate Estabilizador Pick up D23 Izquierdo,28,41,0,0,#aa0009,1,0,0,0,0,0
1410,3728,Cacahuate Estabilizador Pick up NP300 Delantero Izquierdo,3,1,109,0,sznn0711,Cacahuate Estabilizador Pick up NP300 Delantero Izquierdo Marca Yokomitsu,28,41,0,0,#aa0009,1,15,9,8,0.35,0
1411,3673,Cacahuate Estabilizador Pick up NP300 Delantero Derecho,3,1,109,0,sznn0712,Cacahuate Estabilizador Pick up NP300 Delantero Derecho Marca Yokomitsu,28,41,0,0,#aa0009,1,15,9,8,0.35,0
1412,3832,Rotula Pick up NP300 Superior,3,1,139,0,SUNNN0720,Rotula Pick up NP300 Superior 16-18 Marca Yokomitsu,28,41,0,0,#aa0009,1,17,17,4,0.75,0
1413,4007,Rotula Pick up NP300 Inferior,3,1,154.99,0,sunn0730,Rotula Pick up NP300 Inferior Marca Yokomitsu,28,41,0,0,#aa0009,1,13,8,10,0.65,0
1414,196,Maza Platina Delantara,3,1,154,0,40202-00qaa,Maza Platina Delantara Marca 77,33,44,0,0,#aa0009,1,15,15,10,1.5,0
1415,5743,Maza Platina Delantara,3,1,151.99,0,m40202-00qaa,Maza Platina Delantara Marca SKY,33,44,0,0,#aa0009,1,0,0,0,0,0
1416,226,Rotula Pointer Estandar,3,2,82.99,0,377 407 365 CSFT,Rotula Pointer Estandar Vastago Grueso Marca Safety,61,62,0,0,#aa0009,1,15,10,7,0.55,0
1417,381,Rotula Pointer Estandar,3,2,103.27,0,377 407 365 SFT,Rotula Pointer Estandar Vastago Delgado Marca Safety,61,62,0,0,#aa0009,1,16,9,7,0.65,0
1418,1897,Cables de Bujias Para Pointer -04,5,2,539.4,0,0 986 MG0 302,Cables de Bujias Para Pointer -04 Marca Boesch,61,62,0,0,#aa0009,1,22.5,18,8,0.5,41
1419,1898,Cables de Bujias Para Pointer 05-,5,2,750.24,0,0 986 MG0 309,Cables de Bujias Para Pointer 05- Marca Bosch,61,62,0,0,#aa0009,1,22.5,18,8,0.5,41
1420,7207,Rotula Pointer Direccion Hidraulica Derecha,3,2,116,0,377 407 366 b,Rotula Pointer Direccion Hidraulica Derecha Marca Euro España,61,62,0,0,#aa0009,1,0,0,0,0,0
1421,7208,Rotula Pointer Direccion Hidraulica Izquierda,3,2,116,0,377 407 365 b,Rotula Pointer Direccion Hidraulica Izquierda Marca Euro España,61,62,0,0,#aa0009,1,0,0,0,0,0
1422,7209,Rotula Pointer Direccion Hidraulica Derecha,3,2,96,0,SUNV0211,Rotula Pointer Direccion Hidraulica Derecha Vastago Grueso Marca Yokomitsu,61,62,0,0,#aa0009,1,16,9.5,6,1,0
1423,7210,Rotula Pointer Direccion Hidraulica Izquierda,3,2,96,0,sunnv0212,Rotula Pointer Direccion Hidraulica Izquierda Vastago Grueso Marca Yokomitsu,61,62,0,0,#aa0009,1,16,9.5,6,1,0
1424,11167,Maza Pointer Delantera,3,2,192,0,BMNV0200,Maza Pointer Delantera Marca NPPN,61,62,0,0,#aa0009,1,0,0,0,0,0
1425,1904,Cables de Bujias Para Polo,5,2,731.14,0,0 986 MG0 308,Cables de Bujias Para Polo Marca Bosch,75,94,0,0,#aa0009,1,22.5,18,8,0.5,41
1426,5746,Maza Polo Trasera,3,2,349.99,0,6q0 598 611,Maza Polo Trasera Marca EGP,75,94,0,0,#aa0009,1,0,0,0,0,0
1427,7213,Rotula Polo Derecha,3,2,127.99,0,5z0 407 366 b,Rotula Polo Derecha Marca Euro España,75,94,0,0,#aa0009,1,0,0,0,0,0
1428,7214,Rotula Polo Izquierda,3,2,130,0,5z0 407 365 b,Rotula Polo Izquierda Marca Euro España,75,94,0,0,#aa0009,1,0,0,0,0,0
1429,9113,Maza Polo Trasera,3,2,551,0,6q0 598 611,Maza Polo Trasera Marca SKY,75,94,0,0,#aa0009,1,0,0,0,0,0
1430,11071,Rotula Polo Izquierda,3,2,121.99,0,5z0 407 365 b-ds,Rotula Polo Izquierda Marca 77,75,94,0,0,#aa0009,1,0,0,0,0,0
1431,11356,Rotula Gol Derecha,3,2,121.99,0,5z0 407 366 b-ds,Rotula Gol Derecha Marca 77,51,56,0,0,#aa0009,1,0,0,0,0,0
1432,8635,Maza Saveiro Trasera 4 Birlos,3,2,348.99,0,6k901-477,Maza Saveiro 4 Birlos Trasera Nikko,62,63,0,0,#aa0009,1,0,0,0,0,0
1433,409,Cacahuate Estabilizador Sentra 07-12 Delantero,3,1,104,0,54618-ET00A,Cacahuate Estabilizador Sentra 07-12 Delantero Marca Berg,34,47,0,0,#aa0009,1,0,0,0,0,45
1434,2622,Rotula Sentra 96-00 Estriada,3,1,59.99,0,40160-52y10csft,Rotula Sentra 96-00 Estriada Marca Safety con Grasera,34,45,0,0,#aa0009,1,11,7.5,6,0.3,0
1435,2622,Rotula Sentra 00-06 Estriada,3,1,59.99,0,40160-52y10csft,Rotula Sentra 96-00 Estriada Marca Safety Con Grasera,34,46,0,0,#aa0009,1,11,7.5,6,0.3,0
1436,3462,Maza Sentra 01-06 Delantera,3,1,159,0,40202-F46nk,Maza Sentra 01-06 Delantera Marca GEPU,34,46,0,0,#aa0009,1,0,0,0,0,0
1437,4335,Rotula Sentra 96-00 Estriada,3,1,138,0,40160-50y00,Rotula Sentra 96-00 Estriada Original de Agencia,34,45,0,0,#aa0009,1,0,0,0,0,0
1438,4335,Rotula Sentra 01-06 Estriada,3,1,138,0,40160-50y00,Rotula Sentra 01-06 Estriada Original de Agencia,34,46,0,0,#aa0009,1,0,0,0,0,0
1439,7164,Rotula Sentra 96-00 Estriada,3,1,58,0,SUNN0100,Rotula Sentra 96-00 Estriada Marca Yokomitsu,34,45,0,0,#aa0009,1,0,0,0,0,0
1440,7164,Rotula Sentra 01-06 Estriada,3,1,58,0,sunn0100,Rotula Sentra 01-06 Estriada Marca Yokomitsu,34,46,0,0,#aa0009,1,0,0,0,0,0
1441,8108,Maza Sentra 01-06 Trasera con ABS,3,1,392.99,0,43200-4z005NSB,Maza Sentra 01-06 Trasera con ABS Marca NSB,34,46,0,0,#aa0009,1,0,0,0,0,0
1442,8797,Maza Sentra 01-06 Delantera,3,1,159,0,40202-f46NK,Maza Sentra 01-06 Delantera Marca Regal Parts,34,46,0,0,#aa0009,1,0,0,0,0,0
1443,11891,Rotula Sentra 96-00 Estriada,3,1,110,0,p0121153505,Rotula Sentra 96-00 Estriada Marca Grob,34,45,0,0,#aa0009,1,0,0,0,0,0
1444,11891,Rotula Sentra 01-06 Estriada,3,1,110,0,p0121153505,Rotula Sentra 01-06 Estriada Marca Grob,34,46,0,0,#aa0009,1,0,0,0,0,0
1445,12416,Amortiguador Sentra 07-12 Delantero Derecho,3,1,909.99,0,6709020,Amortiguador Sentra 07-12 Delantero Derecho Marca Grob con 4 Años de Garantia,34,47,0,0,#aa0009,1,0,0,0,0,3
1446,13016,Bomba Gasolina Sentra 01-06 2 Salidas,5,1,1081.52,0,KS-A225a,Bomba Gasolina Sentra 01-06 2 Salidas Marca Tetzun,34,46,0,0,#aa0009,1,0,0,0,0,9
1447,2540,Maza Spark Trasera,3,3,402.24,0,96471776NSB,Maza Spark Trasera Marca NSB,20,75,0,0,#aa0009,1,0,0,0,0,0
1448,2579,Maza Spark Delantera,3,3,199.99,0,96535041,Maza Spark Delantera Marca NSB,20,75,0,0,#aa0009,1,0,0,0,0,0
1449,4589,Maza Spark Delantera,3,3,230,0,96535041,Maza Spark Delantera Marca SKY,20,75,0,0,#aa0009,1,14.5,14.5,9.5,1.6,0
1450,4661,Cacahuate Estabilizador Spark,3,3,135,0,95947826,Cacahuate Estabilizador Spark Marca Steel Power,20,75,0,0,#aa0009,1,28,9,4,0.35,105
1451,7846,Cables de Bujias Para Spark,5,3,275.31,0,BE1257 ag4,Cables de Bujias Para Spark Marca Beru,20,75,0,0,#aa0009,1,24,15,8,0.5,106
1452,11082,Rotula Spark,3,3,135.99,0,1003012,Rotula Spark Marca Steel Power,20,75,0,0,#aa0009,1,11.5,7,7.5,0.65,0
1453,12379,Cables de Bujias Para Spark,5,3,216,0,25183557k,Cables de Bujias Para Spark Marca Tetzun,20,75,0,0,#aa0009,1,0,0,0,0,9
1454,12730,Maza Spark Delantera,3,3,248,0,BMNC9900,Maza Spark Delantera Marca DIforza,20,75,0,0,#aa0009,1,0,0,0,0,0
1455,12745,Muñon Spark Trasero Derecho,3,3,204.99,0,96535152,Muñon Spark Trasero Derecho Marca Bruck,20,75,0,0,#aa0009,1,0,0,0,0,0
1456,12747,Muñon Spark Trasero Izquierdo,3,3,214.99,0,96535151,Muñon Spark Trasero Izquierdo Marca Bruck,20,75,0,0,#aa0009,1,0,0,0,0,0
1457,4662,Maza Tiida Trasera con ABS,3,1,552.96,0,43202-el000nsb,Maza Tiida Trasera Con ABS Marca NSB,35,49,0,0,#aa0009,1,15.5,15,18,3.2,0
1458,6667,Maza Tiida Trasera,3,1,569,0,BMNN1150,Maza Tiida Trasera CIB,35,49,0,0,#aa0009,1,17.54,7,8,3.15,0
1459,12488,Amortiguador Tiida Delantero Izquierdo,3,1,885.99,0,6709017,Amortiguador Tiida Delantero Izquierdo Marca Grob con 4 Años de Garantia,35,49,0,0,#aa0009,0,0,0,0,0,0
1460,13570,Rotula Tornado Inferior,3,3,87.85,0,352803SFT,Rotula Tornado Inferior Marca SAFETY,21,76,0,0,#aa0009,1,0,0,0,0,0
1461,13133,Maza Corsa Delantera,3,3,212,0,wh-gm90576767,Maza Corsa Delantera Marca GM,21,76,0,0,#aa0009,1,0,0,0,0,0
1462,13133,Maza Tornado Delantera,3,3,212,0,wh-gm90576767,Maza Tornado Delantera Marca GM,21,76,0,0,#aa0009,1,0,0,0,0,0
1463,5729,Maza Tornado Delantera,3,3,174.99,0,2303014,Maza Tornado Delantera Marca SKY,21,76,0,0,#aa0009,1,0,0,0,0,0
1464,3392,Estribo Vocho Izquierdo Franja Cromada,4,2,199,0,113 821 511 A,Estribo Vocho Izquierdo Franja Cromada,64,68,0,0,#aa0009,1,140,18,5,1.65,0
1465,3967,Cables de Bujias Para Tsuru II,5,1,142.91,0,22450-b13s1,Cables de Bujias Para Tsuru II Marca Voltmax,83,103,0,0,#aa0009,1,0,0,0,0,26
1466,10739,Maza Tsuru II Delantera,3,1,197,0,4020-59m00,Maza Tsuru II Delantera Marca 77,83,103,0,0,#aa0009,1,0,0,0,0,0
1467,13300,Cables de Bujias Para Tsuru II,5,1,179.99,0,mg0 801,Cables de Bujias Para Tsuru II Marca Bosch,83,103,0,0,#aa0009,1,0,0,0,0,41
1468,318,Maza Tsuru II Delantera,3,1,178,0,4020-59M00NSB,Maza Tsuru II Delantera Marca NSB,83,103,0,0,#aa0009,1,0,0,0,0,0
1469,326,Cacahuate Estabilizador Tsuru III Trasero,3,1,63.99,0,54618-58y10,Cacahuate Estabilizador Tsuru III Trasero Marca 77,83,105,0,0,#aa0009,1,0,0,0,0,40
1470,1056,Maza Tsuru II Delantera,3,1,174.64,0,113 501 839,Maza Tsuru II Delantera Marca SKY,83,103,0,0,#aa0009,1,32.5,5.5,5.5,0.45,0
