_id,Clave,Producto,_idCategoria,_idMarca,Precio1,Precio2,No_parte,Descripcion,Modelo,Anios,RefaccionNueva,RefaccionOferta,color,Estatus,Alto,Largo,Ancho,Peso
770,6371,Filtro Aire Cordoba,1,5,58.99,0,FI-HA9620,Filtro Aire Cordoba Rectangular Alto Marca High Filter,40,79,0,0,#aa0009,1,37,14.5,5,0.25
771,0,Amortiguador Corsar Delantero,3,2,0.01,80,?,Amortiguador Corsar Delantero Marca Boge,79,98,0,0,#aa0009,0,0,0,0,0
772,0,Amortiguador Corsar Trasero,3,2,0.01,0,?,Amortiguador Corsar Trasero Marca Boge,79,98,0,0,#aa0009,0,0,0,0,0
773,12726,Amortiguador Lupo Trasero,3,2,520,0,9309001,Amortiguador Lupo Trasero Marca Grob con 4 Años de Garantia,58,58,0,0,#aa0009,1,0,0,0,0
774,12722,Amortiguador Matiz Delantero Izquierdo,3,3,825,0,2709037,Amortiguador Matiz G2 Delantero Izquierdo Marca Grob con 4 Años de Garantia,18,73,0,0,#aa0009,1,0,0,0,0
775,11122,Amortiguador Platina Delantero,3,1,700,0,GP298,Amortiguador Platina Delantero Marca Grob con 4 Años de Garantia,33,44,0,0,#aa0009,1,0,0,0,0
776,12284,Filtro Aire Versa,1,1,34.99,0,AANN0900,Filtro Aire Versa Marca Diforza,37,51,0,0,#aa0009,1,0,0,0,0
777,12239,Amortiguador Versa Delantero Derech,3,1,1110,0,6709052,Amortiguador Versa Delantero Derecho Marca Grob con 4 años de Garantia,37,51,0,0,#aa0009,1,0,0,0,0
778,12240,Amortiguador Versa Delantero Izquierdo,3,1,1110,0,6709053,Amortiguador Versa Delantero Izquierdo Marca Grob con 4 años de Garantia,37,51,0,0,#aa0009,1,0,0,0,0
779,12287,Amortiguador Sentra Delantero Izquierdo,3,1,762,0,GP251,Amortiguador Sentra 00-06 Delantero Izquierdo Marca Grob con 4 Años de Garantia,34,46,0,0,#aa0009,1,0,0,0,0
780,12288,Amortiguador Sentra Delantero Derecho,3,1,762,0,GP252,Amortiguador Sentra 00-06 Delantero Derecho Marca Grob con 4 Años de Garantia,34,46,0,0,#aa0009,1,0,0,0,0
781,12416,Amortiguador Sentra Delantero Derecho,3,1,909.99,0,6709020,Amortiguador Sentra 07-12 Delantero Derecho Marca Grob con 4 Años de Garantia,34,47,0,0,#aa0009,0,0,0,0,0
782,12421,Amortiguador Sentra Delanteri Izquierdo,3,1,909.99,0,6709019,Amortiguador Sentra 07-12 Delantero Izquierdo Marca Grob con 4 Años De Garantia,34,47,0,0,#aa0009,1,0,0,0,0
783,12883,Amortiguador Sentra Delantero Izquierdo,3,1,1115,0,6709063,Amortiguador Sentra 13-19 Delantero Izquierdo Marca Grob con 4 Años de Garantia,34,48,0,0,#aa0009,1,0,0,0,0
784,9068,Faro Sentra 04-06 Fondo Cromado Derecho,4,1,874.99,0,FFNN1321,Faro Sentra 04-06 Fondo Cromado Derecho Marca Forcetec,34,46,0,0,#aa0009,1,24,25,50,2.1
785,9069,Faro Sentra 04-06 Fondo Cromado Izquierdo,4,1,874.99,0,FFNN1322,Faro Sentra 04-06 Fondo Cromado Izquierdo Marca Forcetec,34,46,0,0,#aa0009,1,24,25,50,2.1
786,0,Amortiguador Sentra Trasero,3,1,0.02,0,YOKOMITSU,Amortiguador Sentra 12-19 Trasero Yokomitsu,34,48,0,0,#aa0009,0,0,0,0,0
787,12082,Amortiguador I10 Delantero Derecho,3,6,523.99,0,SANK0801,Amortiguador I10 Delantero Derecho Marca Yokomitzu,71,86,0,0,#aa0009,1,0,0,0,0
788,12083,Amortiguador I10 Delantero Izquierdo,3,6,523.99,0,SANK0802,Amortiguador I10 Delantero Izquierdo Yokomitsu,71,86,0,0,#aa0009,1,0,0,0,0
789,12201,Amortiguador Corsa Delantero Izquierdo,3,3,531.99,0,SANC0202,amortiguador Corsa Delantero Izquierdo Yokomitsu,16,70,0,0,#aa0009,0,0,0,0,0
790,12202,Amortiguador Corsa Delantero Derecho,3,3,531.99,0,SANC0201,Amortiguador Corsa Delantero Derecho Yokomitsu,16,70,0,0,#aa0009,1,0,0,0,0
791,12242,Amortiguador Corsa Delantero Derecho,3,3,840,0,GP334,Amortiguador Corsa Delantero Derecho Marca Grob con 4 Años de Garantia,16,71,0,0,#aa0009,1,0,0,0,0
792,12865,Eje Delantero March,3,1,1695,0,MEX,Amortiguador Eje Delantero March,27,34,0,0,#aa0009,1,0,0,0,0
793,10365,Amortiguador Tiida Delantero Derecho,3,1,1192,0,MP 8520,Amortiguador Tiida 07-10 Delantero Derecho Marca Boge,35,49,0,0,#aa0009,1,31,16,16,4.15
794,10366,Amortiguador Tiida Delantero Izquierdo,3,1,1192,0,MP 8521,Amortiguador Tiida 07-10 Delantero Izquierdo Marca Boge,35,49,0,0,#aa0009,1,0,0,0,0
795,10911,Amortiguador Tiida Delantero Izquierdo,3,1,599,0,SANN1102,Amortiguador Tiida Delantero Izquierdo Yokomitsu,35,49,0,0,#aa0009,1,0,0,0,0
796,10912,Amortiguador Tiida Delantero Derecho,3,1,599,0,SANN1101,Amortiguador Tiida Delantero Derecho Marca Yokomitsu,35,49,0,0,#aa0009,1,0,0,0,0
797,11688,Amortiguador Sentra Delantero Derecho,3,1,1064.99,0,MP 8502,Amortiguador Sentra 07-12 Delantero Derecho Marca Bogue,34,47,0,0,#aa0009,1,0,0,0,0
798,11713,Amortiguador Sentra Delantero Izquierdo,3,1,1064.99,0,MP 8501,Amortiguador Sentra 07-12 Delantero Izquierdo Marca Boge,34,47,0,0,#aa0009,1,0,0,0,0
799,12488,Amortiguador Tiida Delantero Izquierdo,3,1,885.99,0,6709017,Amortiguador Tiida Delantero Izquiero Marca Grob con 4 Años de Garantia,35,49,0,0,#aa0009,1,0,0,0,0
800,11583,Polea Tensora Sentra,2,1,419,0,11220-f4101,Polea tensora Alternador Sentra 07-12 con Base dos Poleas,34,47,0,0,#aa0009,1,0,0,0,0
801,11885,Polea Tensora Sentra 2.0,2,1,482,0,1195ET00A,Polea Tensora Sentra 07-12 Motor 2.0,34,47,0,0,#aa0009,1,0,0,0,0
802,11885,Polea Tensora Tiida 1.8,2,1,482,0,1195ET00A,Polea Tensora Tiida 1.8,35,49,0,0,#aa0009,1,0,0,0,0
803,7574,Amortiguador Aveo Delantero Izquierdo,3,3,917,0,2709031,Amortiguador Aveo Delantero IZquierdo Marca Grob con 4 Años de Garantia,15,38,0,0,#aa0009,1,55,16,16,3.8
804,7576,Amortiguador Aveo Delantero Derecho,3,3,917,0,2709032,Amortiguador Aveo Delantero Derecho Marca Grob con 4 Años de Garantia,15,38,0,0,#aa0009,1,55,16,16,3.8
805,10354,Amortiguador Chevy Trasero,3,3,265,0,SANC0150,Amortiguador Chevy Trasero Marca Yokomitsu,5,6,0,0,#aa0009,1,0,0,0,0
806,214,Amortiguador Corsa Delantero Derecho,3,3,950,0,MP 8334,Amortiguador Corsa Delantero Derecho marca Boge,16,71,0,0,#aa0009,1,61,16,16,3.55
807,215,Amortiguador Corsa Delantero Izquierdo,3,3,929.99,0,MP 8335,Amortiguador Corsa Delantero Izquierdo Marca Boge,16,71,0,0,#aa0009,1,61,16,16,3.6
808,12553,Amortiguador Pick up D21 Delantero,3,1,328,0,G2219,Amortiguador Pick up D21 Delantero Marca Grob con 4 Años de Garantia,30,40,0,0,#aa0009,1,0,0,0,0
809,12727,Amortiguador Lupo Delantero,3,2,769.99,0,9309002,Amortiguador Lupo Delantero Marca Grob con 4 Años d eGarantia,58,58,0,0,#aa0009,1,0,0,0,0
810,6772,Amortiguador March Delantero Izquierdo,3,1,1019.99,0,6709055,Amortiguador March Delantero Izquierdo Marca Grob con 4 Años de Garantia,27,34,0,0,#aa0009,1,55,13,12.5,3.8
811,6763,Amortiguador March Delantero Derecho,3,1,1019.99,0,6709056,Amortiguador March Delantero Derecho Marcza Grob con 4 Años de Garantia,27,34,0,0,#aa0009,1,55,13,13,3.85
812,241,Amortiguador Matiz Delantero Derecho,3,3,1295,0,MP 8045,Amortiguador Matiz G1 Delantero Derecho Marca Boge,18,73,0,0,#aa0009,1,61,16,16,3.25
813,242,Amortiguador Matiz Delantero Izquierdo,3,3,1295,0,MP 8046,Amortiguador Matis G1 Delantero Izquierdo Marca Boge,18,73,0,0,#aa0009,1,61,16,16,3.25
814,12552,Amortiguador Sentra Trasero,3,1,532.99,0,G232,Amortiguador Sentra (b14) 96-00 Trasero Marca Grob con 4 Años de Garantia,34,45,0,0,#aa0009,1,0,0,0,0
815,5687,Amortiguador Spark Delantero Derecho,3,3,840,0,2709052,Amortiguador Spark Delantero Derecho con Tope Marca Gro con 4 Años de Garantia,20,75,0,0,#aa0009,1,46,16,16,3.45
816,5688,Amortiguador Spark Delantero Izquierdo,3,3,840,0,2709053,Amortiguador Delantero Izquierdo con Tope Marca Grob con 4 Años de Garantia,20,75,0,0,#aa0009,1,0,0,0,0
817,168,Amortiguador Tsuru III Delantero Derecho,3,1,444.99,0,MP 104,Amortiguador Tsuru III Delantero Derecho  Marca Boge,83,105,0,0,#aa0009,1,0,0,0,0
818,169,Amortiguador Tsuru III Delantero Izquierdo,3,1,444.99,0,MP 105,Amortiguador Tsuru III Delantero Izquierdo Marca Boge,83,105,0,0,#aa0009,1,0,0,0,0
819,9120,Amortiguador Tsuru III Delantero Derecho,3,1,449.99,0,GP 104,Amortiguador Tsuru III Delantero Derecho Marca Grob con 4 Años de Garantia,83,105,0,0,#aa0009,1,55,6.5,6.5,3.9
820,9124,Amortiguador Tsuru III Delantero Izquierdo,3,1,449.99,0,GP 105,Amortiguador Tsuru III Delantero Izquierdo Marca Grob con 4 Años de Garantia,83,105,0,0,#aa0009,1,55,6.5,6.5,3.9
821,9129,Amortiguador Tsuru III Trasero Derecho,3,1,449.99,0,GP106,Amortiguador Tsusu III Trasero Derecho Marca Grob con 4 Años de Garantia,83,105,0,0,#aa0009,1,69,16.5,6.5,3.9
822,9139,Amortiguador Tsuru III Trasero Izquierdo,3,1,449.99,0,GP 107,Amortiguador Tsuru III Trasero Izquierdo Marca Grob con 4  Años d eGarantia,83,105,0,0,#aa0009,1,69,16.5,6.5,3.9
823,9644,Amortiguador Tsuru III Delantero Derecho,3,1,399,0,SANN091R,Amortiguador Tsuru III Delantero Derecho Marca Yokomitsu,83,105,0,0,#aa0009,1,43,16,6,3.35
824,9645,Amortiguador Tsuru III Delantero Izquierdo,3,1,399,0,SANN091L,Amortiguador Tsuru III Delantero Izquierdo Marca Yokomitsu,83,105,0,0,#aa0009,1,43,16,6,3.35
825,6913,Repuesto Carburador Caribe Con Sistema,2,2,157.56,0,BAQ 198 569A,Repuesto Carburador Caribe Con Sistema Marca Voltmax,47,22,0,0,#aa0009,1,14,12,5,0.15
826,6919,Repuesto Carburador Vocho con Sistema,2,2,155.99,0,040 198 569,Repuesto Carburador Vocho con Sistema Marca Voltmax,64,67,0,0,#aa0009,1,0,0,0,0
827,8711,Repuesto Carburador Nissan Tipo Hitachi,2,1,159.66,0,K11-4571H,Repuesto Carburador Nissan Tipo Hitachi Marca Voltmax,77,96,0,0,#aa0009,1,14,12,4.5,0.1
828,12551,Puente Golf A4 Delantero,3,2,2729,0,MEX,Puente Golf A4 Delantero,69,66,0,0,#aa0009,1,0,0,0,0
829,3237,Repuesto Carburador Pick up Z24,2,1,145.92,0,151000B,Repuesto Carburador Pick up Z-24 Marca Voltmax,77,96,0,0,#aa0009,1,17,14.5,3.5,0.15
830,6489,Plato Porta Balata Combi Trasero Izquierdo,7,2,541.99,0,211 609 425 4,Plato Porta Balata Combi Trasero Izquierdo,48,53,0,0,#aa0009,1,0,0,0,0
831,6915,Repuesto Carburador Combi 1800,2,2,163,0,027 198 569,Repuesto Carburador Combi 1800 Marca Voltmax,48,53,0,0,#aa0009,1,14,12,5,0.15
832,1532,Brida Cuerpo Inyeccion Golf A3,2,2,97.99,0,050 129 761F,Brida Cuerpo Inyeccion Golf A3 Generico,68,65,0,0,#aa0009,1,15,12,3,0.3
833,1532,Brida Cuerpo Inyeccion Jetta A3,2,2,97.99,0,050 129 761F,Brida Cuerpo Inyeccion Jetta A3 Generico,54,16,0,0,#aa0009,1,15,12,3,0.3
834,1289,Cuerpo Aceleracion Golf A4,2,2,2049,0,06A 133 062C,Cuerpo Aceleracion Golf A4 Marca Herta,69,66,0,0,#aa0009,1,0,0,0,0
835,1289,Cuerpo Aceleracion Jetta A4,2,2,2049,0,06a c133 062C,Cuerpo Aceleracion Jetta A4 Marca Herta,55,17,0,0,#aa0009,1,0,0,0,0
836,1289,Cuerpo Aceleracion Beetla 1.8,2,2,2049,0,06A 133 062C,Cuerpo Aceleracion Beetle 1.8 Marca Herta,45,39,0,0,#aa0009,1,0,0,0,0
837,770,Carburador Pick up 720,2,1,2049.99,0,16010-W5600,Carburador Nissan Pick up 720 Motor 1800 de Dos Gargantas Marca Voltmax,29,42,0,0,#aa0009,1,0,0,0,0
838,7316,Aceite Motor Fuji 25w50 Alto Kilometraje Litro,1,10,62,0,4268,Aceite Motor Fuji Hig Viscosity AK SAE 25w50 SL/CF Alto Kilometraje,76,95,0,0,#aa0009,1,0,0,0,0
839,11759,Aceite Fuji 15w40 Litro,1,10,58,0,4118,Aceite Fuji Hi Preformance SAE 15w40 SL/CF,76,95,0,0,#aa0009,1,0,0,0,0
840,7316,Aceite Fuji 20w50 Litro,1,10,62,0,4268,Aceite Fuji Hi Preformance SAE 20w50 SL/CF,76,95,0,0,#aa0009,1,0,0,0,0
841,9354,Aceite Fuji Transmision Estandar 140,1,10,59.99,0,4572,Aceite Fuji Transmicion Estandar SAE 140 GL-1 Monogrado,76,95,0,0,#aa0009,1,0,0,0,0
842,705,Balero Eje Transmision Atos,2,6,57,0,30304,Balero Eje Transmision Atos 99-04 Marca Euro España,70,36,0,0,#aa0009,1,0,0,0,0
843,11187,Foco H4 9007,5,10,55.74,0,H9007H,Foco H4 9007 65 Watts marca Hella,76,95,0,0,#aa0009,1,0,0,0,0
844,9667,Aceite Motor 5w40 Sintetico Garrafa 5 Litros,1,10,525,0,3731 5965,Aceite Motor Sintetico 5w40 Kronen Garrafa 5 Litros,76,95,0,0,#aa0009,0,0,0,0,0
845,12140,Anticongelante Azul Pensotin Consentrado 1.5 Litros,2,10,246.99,0,PF-NF-1500ML,Anticongelante Azul Pentosin Concentrado 1.5 Litros,76,95,0,0,#aa0009,1,0,0,0,0
846,712,Balero Agujas Atos 1a 2a,2,6,46,0,05069807 AA,Balero Agujas Atos 1a 2a,70,36,0,0,#aa0009,1,4,4,3,0.05
847,719,Balero Alternador Atos Trasero,2,6,24.99,0,6002,Balero Alternador Atos Trasero Marca GBM,70,37,0,0,#aa0009,1,4.5,4.5,1,0.05
848,823,Balero Tren Engranes Atos 1a 2a,3,6,49.99,0,43222-02040,Balero Tren Engranes Atos 1a 2a Marca NSB,70,37,0,0,#aa0009,1,0,0,0,0
849,2560,Balero Eje Transmisión Atos,2,6,252.99,0,30304 BBS,Balero Eje Transmicion Atos 99-04 Marca Herta,70,36,0,0,#aa0009,1,0,0,0,0
850,9414,Balero Alternador Atos Delantero,2,6,38.99,0,05071249AA,Balero Alternador Atos Delantero Marca Gepu,70,37,0,0,#aa0009,1,0,0,0,0
851,9531,Balero Eje Transmisión Atos,2,6,42,0,30304,Balero Eje Transmisión Atos 99-04 NSB,70,36,0,0,#aa0009,1,0,0,0,0
852,406,Arbol Levas Chevy 1.6,2,3,520,0,92244916,Arbol Levas Chevy 1.6 Top Engine,5,6,0,0,#aa0009,1,0,0,0,0
853,665,Balero Chevy Trasero Interior,3,3,105,0,45449/10 TMK,Balero doble Chevy Trasero Interior Timken,5,6,0,0,#aa0009,1,6.5,6.5,2.5,0.1
854,666,Balero Chevy Trasero Exterior,3,3,95,0,11749 TMk,Balero Chevy Trasero Exterior Timken,5,6,0,0,#aa0009,1,0,0,0,0
855,699,Balero Chevy Trasero Exterior,3,3,42,0,11749,Balero Chevy Trasero Exterior 77,5,6,0,0,#aa0009,1,0,0,0,0
856,700,Balero Chevy Trasero Exterior,3,3,69.99,0,11749 ate,Balero Chevy Trasero Exterior ATE,5,6,0,0,#aa0009,1,0,0,0,0
857,806,Balero Flecha Piloto Combi,2,2,26.04,0,056 105 313 C,Balero Flecha Piloto Combi 1800 NSB,48,53,0,0,#aa0009,1,0,0,0,0
858,11897,Balero Combi Delantero Interior,3,2,39.99,0,67048-10,Balero Combi Delantero Interior NSB,48,53,0,0,#aa0009,1,0,0,0,0
859,739,Balero Rueda Pick up D21 Delantero Exterior,3,1,38.02,0,12649-10,Balero Rueda Pick up D21 Delantero Exterior NSB,30,40,0,0,#aa0009,1,6,6,2,0.15
860,740,Balero Rueda Pick up D21 Interior,3,1,44.99,0,48548-10,Balero Rueda Pick up D21 Delantero Interior NSB,30,40,0,0,#aa0009,1,0,0,0,0
861,407,Arbol Levas Golf A2 1800 Buzo Hidraulico,2,2,726.99,0,026 109 101 a Or,Arbol Levas Golf A2 A3 1800 Buzo Hidraulico,52,57,0,0,#aa0009,0,44,5,5,2.15
862,716,Balero Alternador Golf A3 Grande,2,2,22,0,6303 TBH,Balero Alternador Golf A3 Grande,68,65,0,0,#aa0009,1,5.5,5.5,2,0.1
863,806,Balero Flecha Piloto Golf A3 1800,2,2,26.04,0,056 105 313 C,Balero Flecha Piloto Golf A3 1800 NSB,68,65,0,0,#aa0009,1,0,0,0,0
864,407,Arbol Levas Jetta A2 Buzo Hidraulico,2,2,726.99,0,026 109 101 a OR,Arbol Levas Jetta A2 Buzo Hidraulico,53,15,0,0,#aa0009,1,44,5,5,2.15
865,716,Balero Alternador Jetta A3 Grande,2,2,22,0,6303 TBH,Balero Aternador Jetta A3 Grande,54,16,0,0,#aa0009,1,5.5,5.5,2,0.1
866,593,Balero Rueda Matiz Trasero Interior,3,3,49.99,0,30205NSB,Balero Rueda Matiz Trasero Interior NSB,18,73,0,0,#aa0009,1,0,0,0,0
867,818,Balero Rueda Matiz Trasero Interior,3,3,44.99,0,30205,"Balero Rueda Matiz Trasero Interior BSK, GSM",18,73,0,0,#aa0009,1,0,0,0,0
868,739,Balero Rueda Delantero Pick up 720,3,1,38.02,0,12649-10,Balero Rueda Delantero Pick up 720 NSB,29,42,0,0,#aa0009,1,6,6,2,0.15
869,740,Balero Rueda Delantero Pick up 720,3,1,44.99,0,48548-10,Balero Rueda Delantero Pick up 720 Interior NSB,29,42,0,0,#aa0009,1,0,0,0,0
870,741,Balero Diferencial Atos,2,6,80,0,45829-36041,Balero Diferencial Atos EGP,70,36,0,0,#aa0009,1,0,0,0,0
871,8908,Balero Rueda Delantero Atos Conico,3,6,87,0,51720-22000,Balero Rueda Delantero Atos Conico marca 77,70,36,0,0,#aa0009,1,0,0,0,0
872,759,Balero Doble Aveo,3,3,139,0,532066 DA AAA,Balero Doble Aveo Marca Sky,15,38,0,0,#aa0009,1,0,0,0,0
873,794,Balero Doble Aveo Trasero,3,3,107.99,0,516012 NSB,Balero Doble Aveo Trasero NSB,15,38,0,0,#aa0009,1,0,0,0,0
874,1987,Balero Doble Aveo,3,3,339.99,0,532066TMK,Balero Doble Aveo Timken,15,38,0,0,#aa0009,1,0,0,0,0
875,2048,Balero Doble Aveo Trasero,3,3,342,0,43210-00QATMK,Balero Doble Aveo Trasero Timken,15,38,0,0,#aa0009,1,0,0,0,0
876,9301,Balero Doble Aveo Trasero,3,3,345.33,0,4321000,Balero Doble Aveo Trasero Marca ATE,15,38,0,0,#aa0009,1,0,0,0,0
877,759,Balero Doble Caribe,3,2,139,0,532066 DA AAA,Balero Doble Caribe Marca SKY,47,22,0,0,#aa0009,1,0,0,0,0
878,1312,Balero Doble Caribe,3,2,204.99,0,532066,Balero Doble Caribe marca Opel,47,22,0,0,#aa0009,1,0,0,0,0
879,1987,Balero Doble Caribe,3,2,339.99,0,532066TMK,Balero Doble Caribe Marca Timken,47,22,0,0,#aa0009,1,0,0,0,0
880,1987,Balero Doble Caribe,3,2,339.99,0,532066TMK,Balero Doble Caribe Marca Timken,47,22,0,0,#aa0009,0,0,0,0,0
881,2021,Balero Doble chevy,3,3,314.99,0,559529TMK,Balero Doble Chevy Marca Timken,5,6,0,0,#aa0009,1,0,0,0,0
882,9228,Balero Doble Chevy,3,3,117.99,0,90447280NSB,Balero Doble Chevy NSB,5,6,0,0,#aa0009,1,7.5,7.5,4,0.5
883,10775,Balero doble Chevy,3,3,278,0,559529 ATE,Balero doble Chevy Marca ATE,5,6,0,0,#aa0009,1,0,0,0,0
884,12602,Arbol Levas Chevy 1.6,2,3,924.99,0,CS-976,Arbol levas Chevy 1.6 Marca Federal Mougul,5,6,0,0,#aa0009,1,0,0,0,0
885,12815,Balero Chevy Trasero Interior,3,3,90,0,AENC9914 S,Balero Chevy Trasero Interior Marca Grob,5,6,0,0,#aa0009,1,0,0,0,0
886,12816,Balero Chevy Trasero Exterior,4,3,54.74,0,11749-10 Gov,Balero Chevy Trasero Exterior Marca Grob,5,6,0,0,#aa0009,1,0,0,0,0
887,794,Balero Doble Clio Trasero,3,8,107.99,0,516012NSB,Balero Doble Clio Trasero Marca NSB,39,90,0,0,#aa0009,1,0,0,0,0
888,2048,Balero Doble Clio Trasero,3,8,342,0,43210-00QATKM,Balero Doble Clio Trasero Marca Timken,39,90,0,0,#aa0009,1,0,0,0,0
889,9301,Balero Doble Clio Trasero,3,8,345.33,0,4321000,Balero Doble Clio Trasero Marca ATE,39,90,0,0,#aa0009,1,0,0,0,0
890,814,Balero Rueda Trasero Combi,3,2,95,0,211 501 287,Balero Rueda Trasero Combi (Cascara de Nuez) Marca NSB,48,53,0,0,#aa0009,1,8,8,2.5,0.3
891,815,Balero Rueda Trasero Combi Interior,3,2,52.74,0,6207 ZZ NSB,Balero Rueda Trasero Combi Interiro NSB,48,53,0,0,#aa0009,1,7.5,7.5,2,0.3
892,765,Balero Doble Corsa Delantero,3,3,124.2,0,559530,Balero Doble Corsa Delantero,16,71,0,0,#aa0009,0,0,0,0,0
893,767,Balero Doble Corsa Trasero,3,3,148,0,88508,Balero Doble Corsa Trasero Marca Sky,16,71,0,0,#aa0009,1,6,6,6,0.45
894,1322,Balero Doble Corsa Delantero,3,3,139,0,803776,Balero doble Corsa Delantero Marca 77,16,70,0,0,#aa0009,1,0,0,0,0
895,3675,Balero Doble Corsa Trasero,3,3,141.99,0,DU2753,Balero Doble Corsa Trasero Marca 77,16,71,0,0,#aa0009,1,0,0,0,0
896,12048,Balero Doble Corsa Delantero,3,3,294.99,0,803775,Balero Doble Corsa Delantero Marca Timken,16,71,0,0,#aa0009,1,0,0,0,0
897,68,Balero Rueda Trasero Pick up D21 (Flecha),2,1,397.99,0,SET-80,Balero Rueda Trasero Pick up D21 (Flecha) Marca Timken,30,40,0,0,#aa0009,1,0,0,0,0
898,9690,Balero Rueda Trasero Pick up D21,3,1,149,0,700100-SET10,Balero Rueda Trasero Pick up D21 Marca NSB,30,40,0,0,#aa0009,1,8,8,4,0.5
899,9699,Balero Rueda Trasero Pick up D21 (Flecha),3,1,145.99,0,SET-80,Balero Rueda Trasero Pick up D21 (Flecha) Marca NSB,30,40,0,0,#aa0009,1,0,0,0,0
900,9690,Balero Rueda Trasero Pick up D22,3,1,149,0,700100-SET10,Balero Rueda Trasero Pick up D22 Marca NSB,31,93,0,0,#aa0009,1,8,8,4,0.5
901,797,Balero Doble Gol,3,2,130,0,3X0 407 625,Balero Doble Gol Marca NSB,51,56,0,0,#aa0009,1,0,0,0,0
902,799,Balero Doble Gol,3,2,145,0,542186A,Balero Doble Gol Marca SKY,51,56,0,0,#aa0009,1,0,0,0,0
903,800,Balero Doble Gol,3,2,183.94,0,3X0 407 625,Balero Doble Gol Original,51,56,0,0,#aa0009,1,8,8,4,0.55
904,777,Balero Doble Golf A4,3,2,309.99,0,801136,Balero Doble Golf A4 Marca ATE,69,66,0,0,#aa0009,1,8.5,8.5,4.5,0.65
905,781,Balero Doble Golf Chico -87,3,2,126.09,0,191 404 625ANSB,Balero Doble Golf Chico -87 Marca NSB,52,57,0,0,#aa0009,1,7.5,7.5,4.5,0.5
906,784,Balero Doble Golf Grande 88-,3,2,130,0,357 498 625,Balero Doble Golf Grande del 88- Marca NSB,68,65,0,0,#aa0009,1,0,0,0,0
907,788,Balero Doble Golf Grande 88-,3,2,228.83,0,1H0 407 625,Balero Doble Golf Grande del 88-,68,65,0,0,#aa0009,1,0,0,0,0
908,11918,Balero Doble Golf A4,3,2,397.99,0,801136,Balero Doble Golf A4 Marca Timken,69,66,0,0,#aa0009,1,0,0,0,0
909,10921,Balero Doble Golf A4,3,2,139,0,1J0 407 625,Balero Doble Golf A4  Marca Regal Parts,69,66,0,0,#aa0009,1,9,9.5,5,0.7
910,10480,Balero Doble Golf Grande 88-,3,2,165.99,0,BD-004 566719,Balero Doble Golf Grande del 88- Marca Sky,68,65,0,0,#aa0009,1,0,0,0,0
911,8893,Balero Doble Golf Grande 88-,3,2,304.99,0,1H0 407 625,Balero Doble Golf Grande del 88- Marca Febi,68,65,0,0,#aa0009,1,0,0,0,0
912,4439,Balero Doble Golf Grande 88-,3,2,319.99,0,566719,Balero Doble Golf Grande del 88- Marca Timken,68,65,0,0,#aa0009,1,0,0,0,0
913,4439,Balero Doble Jetta Grande 88-,3,2,319.99,0,566719,Balero Doble Jetta Grande del 88- Marca Timken,54,16,0,0,#aa0009,1,0,0,0,0
914,777,Balero Doble Jetta A4,3,2,309.99,0,801136,Balero Doble Jett aA4 Marca ATE,55,17,0,0,#aa0009,1,8.5,8.5,4.5,0.65
915,11918,Balero Doble Jetta A4,3,2,397.99,0,801136,Balero Doble Jetta A4 Marca Timken,55,17,0,0,#aa0009,0,0,0,0,0
916,10921,Balero Doble Jetta A4,3,2,139,0,1J0 407 625,Balero Doble Jetta A4 Marca Regal Parts,55,17,0,0,#aa0009,1,9,9.5,5,0.7
917,1439,Balero Doble March Trasero,3,1,142.91,0,43210-1H0ANSB,Balero Doble March Trasero 11-14 Marca NSB,27,34,0,0,#aa0009,1,6,6,6,0.45
918,7560,Balero Doble March Delantero,3,1,175.99,0,40210-00QAA,Balero Doble March Delantero Marca 77,27,34,0,0,#aa0009,1,0,0,0,0
919,7943,Balero Doble March Trasero,3,1,149.99,0,43210-1HL0A,Balero Doble March Trasero 11-14 Marca SKY,27,34,0,0,#aa0009,1,0,0,0,0
920,10780,Balero Doble March Delantero,3,1,159.99,0,40210-00QAA,Balero Doble March Delantero Marca SKY,27,34,0,0,#aa0009,1,8,8,4.5,0.6
921,10919,Balero Doble March Trasero,3,1,343,0,43210-1HL0A,Balero Doble March Trasero 11-14 Original,27,34,0,0,#aa0009,1,0,0,0,0
922,12976,Balero Doble March Delantero,3,1,349.99,0,40210-00QAATMK,Balero Doble March Delantero Marca Timken,27,34,0,0,#aa0009,1,0,0,0,0
923,767,Balero Doble Matiz Trasero,3,3,148,0,88508,Balero Doble Matiz Trasero Marca SKY,18,73,0,0,#aa0009,1,6,6,6,0.45
924,816,Balero rueda Matiz Trasero Exterior,3,3,33.99,0,30204NSB,Balero rueda Matiz Trasero Exterior Marca NSB,18,73,0,0,#aa0009,1,5.5,5.5,2,0.1
925,3675,Balero Doble Matiz Traseo,3,3,141.99,0,DU2753,Balero Doble Matiz Trasero Marca 77,18,73,0,0,#aa0009,1,0,0,0,0
926,10923,Balero Rueda Matiz Trasero Exterior,1,3,111.99,0,30204,Balero Rueda Matiz Trasero Exterior Marca ATE,18,73,0,0,#aa0009,1,0,0,0,0
927,11715,Balero Rueda Matiz (Kit 2 Baleros),3,3,256,0,20F010MX,Balero Rueda Matiz (Kit 2 Baleros) ACDelco,18,73,0,0,#aa0009,1,0,0,0,0
